"id","name","address","city_id","inn","latitude","longitude","average_salary2012","average_salary2013","average_salary2014","chief","email","fullname","payments2012","payments2013","payments2014","phone","receipts2012","receipts2013","receipts2014","www","alias"
8788,"Кадетская школа-интернат ""Навигацкая школа"","121108, г. Москва, ул. Кастанаевская, д.59",13,"7731264643",55.731136,37.45628,,,,"Лемперт Петр Иванович","kadnavig@edu.mos.ru","Государственное казенное общеобразовательное учреждение города Москвы «Кадетская школа-интернат «Навигацкая школа»",,,,"8-499-1447918",,,,"kadnavy.mskobr.ru","navigation-school"
8789,"Школа №1241","123022, г. Москва, Б.Трехгорный пер., д.3",13,"7703363890",55.759907,37.563682,,51815,,"Алексеев Антон Григорьевич","1241@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1241",,11924856,,"8-499-2523788",,34901805,,"sch1241.mskobr.ru","1241"
8790,"Школа №1852","111401, г. Москва, ул. 2-я Владимирская, дом 22 А",13,"7720807143",55.75592,37.779233,,,51842,"Трушин Виталий Викторович","1852@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1852",,,,"7-495-3062737",,,206367241,"sch1852.mskobr.ru","1852"
8791,"Школа №484 им.Попкова","109129, г. Москва, 11-я ул. Текстильщиков, дом 6",13,"7723022859",55.70601,37.742124,63000,56000,56300,"Федечкина Светлана Петровна","484@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 484 имени дважды Героя Советского Союза В.И.Попкова",63306247,81410719,76721633,"8-499-1781512",60643815,80402864,80529500,"sch484uv-new.mskobr.ru","484"
8792,"Лицей №1547","109469, г. Москва, ул. Белореченская, д. 47, корп. 1",13,"7723327297",55.661928,37.777104,81600,85736,88300,,"1547@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы лицей № 1547",108317865,135641169,135641169,,120006664,153516071,147705213,"licuv1547.mskobr.ru","lyc1547"
8793,"Школа №1329","119602, г. Москва, ул.Никулинская, д.10",13,"7729775619",55.668935,37.465002,,,68177,"Бурмакина Вероника Фёдоровна","1329@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1329»",,,208231064,"8-495-6513397",,,255135153,"sch1329.mskobr.ru","1329"
8794,"Школа №2048","123290, г. Москва, Мукомольный пр., д.3, стр.1",13,"7703742922",55.751026,37.523779,,45009,47035,"Ковшов Владимир Львович","2048@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2048»",,46178138,93603749,"7-499-2565520",,46289600,955412560,"sch2048.mskobr.ru","2048"
8795,"Школа №1324","111396, г. Москва, Федеративный проспект, д.27",13,"7720029197",55.754856,37.820196,,66600,62800,"Захарова Елена Сергеевна","1324@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1324»",,77665835,,"8-495-3035130",,89627934,380958431,"sch1324.mskobr.ru","1324"
8796,"Школа №69 им.Окуджавы","123181, г. Москва, ул. Кулакова, д. 2, к. 2",13,"7734689877",55.815782,37.398464,,,,"Милакова Татьяна Александровна","69@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 69 имени Б.Ш. Окуджавы",,,,"643-495-7501010",,,,"sch69sz.mskobr.ru","69"
8797,"Школа №1784 ""Кадетская школа"","125040, г. Москва, улица Скаковая, дом 20, стр. 1",13,"7714923649",55.780071,37.568677,,,,"Кондратьева Светлана Алексеевна","1784@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1784 «Кадетская школа»",,,,"7-495-9456381",,,,"sch1784s.mskobr.ru","1784"
8798,"Школа №630 ""Лингвистический центр"","117105, г. Москва, Варшавское шоссе, д.12",13,"7726269678",55.697184,37.619378,,,,"Картышова Марина Сергеевна","630@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 630 «Лингвистический центр»",,,,"7-495-9549365-100",,,,"sch630.mskobr.ru","630"
